,159001.SZ,159003.SZ,159005.SZ,159901.SZ,159902.SZ,159903.SZ,159905.SZ,159906.SZ,159907.SZ,159908.SZ,159909.SZ,159910.SZ,159911.SZ,159912.SZ,159913.SZ,159915.SZ,159916.SZ,159918.SZ,159919.SZ,159920.SZ,159921.SZ,159922.SZ,159923.SZ,159924.SZ,159925.SZ,159926.SZ,159927.SZ,159928.SZ,159929.SZ,159930.SZ,159931.SZ,159932.SZ,159933.SZ,159934.SZ,159935.SZ,159936.SZ,159937.SZ,159938.SZ,159939.SZ,159940.SZ,159941.SZ,159942.SZ,159943.SZ,159944.SZ,159945.SZ,159946.SZ,159948.SZ,159949.SZ,510010.SH,510020.SH,510030.SH,510050.SH,510060.SH,510070.SH,510090.SH,510110.SH,510120.SH,510130.SH,510150.SH,510160.SH,510170.SH,510180.SH,510190.SH,510210.SH,510220.SH,510230.SH,510260.SH,510270.SH,510280.SH,510290.SH,510300.SH,510310.SH,510330.SH,510360.SH,510410.SH,510420.SH,510430.SH,510440.SH,510500.SH,510510.SH,510520.SH,510560.SH,510580.SH,510630.SH,510650.SH,510660.SH,510680.SH,510710.SH,510810.SH,510880.SH,510900.SH,511010.SH,511210.SH,511220.SH,511600.SH,511660.SH,511680.SH,511690.SH,511700.SH,511760.SH,511800.SH,511810.SH,511820.SH,511830.SH,511850.SH,511860.SH,511880.SH,511890.SH,511900.SH,511910.SH,511920.SH,511930.SH,511950.SH,511960.SH,511970.SH,511980.SH,511990.SH,512000.SH,512010.SH,512070.SH,512100.SH,512120.SH,512210.SH,512220.SH,512230.SH,512300.SH,512310.SH,512330.SH,512340.SH,512500.SH,512510.SH,512600.SH,512610.SH,512640.SH,512660.SH,512680.SH,512810.SH,512880.SH,512990.SH,513030.SH,513100.SH,513500.SH,513600.SH,513660.SH,518800.SH,518880.SH
2014-05-30 00:00:00.005,,,,1.17416829746,2.16981132075,1.44736842105,2.82574568289,-0.443786982249,2.89855072464,0.940438871473,4.41791044776,0.285714285714,1.35088326983,2.04819277108,-1.13122171946,2.95055821372,-0.924608819346,3.05164319249,0.226963231956,4.03146509341,2.80373831776,1.59829515184,-0.251256281407,1.06257378985,0.478468899522,-1.11963190184,0.0932835820895,-1.7259978425,0.104821802935,1.70380078637,0.475059382423,-0.535236396075,-0.223713646532,-2.67234701782,1.9,,,,,,,,,,,,,,-0.338409475465,-0.274914089347,-0.226551880381,-1.00536193029,1.0752688172,0.377714825307,0.26075619296,3.28295987493,0.0,0.883720930233,-0.744222483353,1.04895104895,1.02929532858,-0.211752249868,0.850850850851,0.276752767528,-3.38709677419,-0.497842681713,1.64158686731,-0.164203612479,-1.80995475113,0.891861761427,0.232666356445,0.116686114352,0.322432058959,,1.70777988615,0.776914539401,1.33630289532,1.19352088662,1.90294957184,1.89573459716,1.8085106383,,,-3.09381237525,-0.228832951945,1.83673469388,-0.536480686695,,,0.555555555556,5.22222222222,1.22183691266,1.08810803853,,,,,,,,,,,,,,0.312801243336,,,,,,,,,,-0.0319865656424,,-0.119047619048,,,-1.08695652174,,,,,,,,,,,,,,,,,,,5.89743589744,2.59615384615,,,-1.29411764706,-2.94793261868
2014-06-30 00:00:00.005,,,,1.54738878143,2.95475530933,0.129701686122,0.152671755725,0.891530460624,3.2502708559,0.155279503106,-0.314465408805,1.56695156695,3.21257689679,2.24321133412,0.572082379863,6.27420604183,-2.29720028715,2.20197418375,1.26811594203,0.378071833648,1.36363636364,2.93654955427,0.377833753149,1.16822429907,1.07142857143,2.47660410527,0.838769804287,0.32930845225,2.19895287958,1.4175257732,0.236406619385,3.04932735426,0.560538116592,3.3426183844,1.96270853778,3.01204819277,,,,,,,,,,,,,1.35823429542,0.620261888353,1.31698455949,1.35409614083,2.23404255319,-0.282220131703,0.650195058518,-1.10998990918,1.37067938021,1.19870908253,0.828729281768,0.346020761246,1.80250783699,1.48541114058,1.73697270471,-0.0919963201472,4.21535893155,1.00066711141,2.96096904441,1.97368421053,1.38248847926,2.20994475138,1.16063138347,1.04895104895,1.0101010101,,1.30597014925,0.330396475771,-3.95604395604,1.93765796125,2.80112044818,2.79069767442,2.5078369906,,,-0.514933058702,0.917431192661,3.40681362725,2.69687162891,,,0.920810313075,2.32312565998,0.0591022468871,0.666013712047,,,,,,,,,,,,,,0.371641498333,,,,,,,,,,-0.01099890011,,1.5494636472,,,1.20879120879,,,,,,,,,,,,,,,,,,,2.58272800646,2.43673851921,,,3.29757647994,3.70808678501
2014-07-31 00:00:00.005,,,,8.19047619048,3.45291479821,8.54922279793,10.9756097561,1.9145802651,4.82686253935,12.0930232558,3.06854029252,11.079943899,1.95364238411,6.46651270208,10.6939704209,-4.30029154519,13.1520940485,3.41753343239,9.88372093023,7.72128060264,4.12556053812,8.50738665308,10.539523212,8.42956120092,10.011778563,-0.605449041372,9.38077634011,9.19037199125,4.50819672131,9.27573062262,13.2075471698,7.04960835509,13.154960981,-0.462071621101,8.37343599615,4.48343079922,,,,,,,,,,,,,10.8877721943,10.8219178082,12.2814881219,11.289245157,11.2382934443,6.79245283019,11.1111111111,12.7040816327,7.52498530276,9.02050113895,8.02348336595,11.3793103448,12.3941493457,10.6116048092,4.73170731707,8.60957642726,6.60792951542,12.1862615588,7.05882352941,12.0967741935,11.1363636364,8.0,10.0504818724,10.2652825836,10.2802863174,,13.6279926335,10.4281009879,12.700228833,12.3966942149,8.6285195277,8.68778280543,8.35881753313,,,9.52380952381,11.9318181818,2.61627906977,8.82352941176,,,9.24574209246,8.46233230134,-0.580661954628,0.116754232341,,,,,,,,,,,,,,0.388827557909,,,,,,,,,,0.00900009000091,,3.40375586854,12.1031746032,,4.2345276873,,,,,,,,,,3.50535540409,3.18407960199,3.55427473583,,,,,,,2.91109362707,0.0914913083257,,,-0.923076923077,-1.97793837961
2014-08-29 00:00:00.005,,,,-0.352093340408,5.0281751192,-1.31264916468,-2.06043956044,3.32369942197,5.20520520521,-0.138312586445,2.75459098497,3.0303030303,3.83241312114,3.03687635575,2.67214799589,6.16907844631,1.2987012987,7.61494252874,-0.4884004884,-0.699300699301,10.1636520241,4.17840375587,-1.81611804767,2.55591054313,-0.642398286938,0.964467005076,-0.718208703,1.60320641283,0.294117647059,1.97674418605,-3.125,4.47154471545,-4.13793103448,-1.54738878143,3.46358792185,3.07835820896,,,,,,,,,,,,,-1.51057401813,-0.432632880099,-2.55489021956,-2.58103241297,-0.841908325538,0.265017667845,-3.37209302326,-5.38705296514,0.328048113723,1.83869619724,0.108695652174,0.30959752322,0.890410958904,-0.992438563327,2.46856078249,0.0423908435778,2.40420736289,-3.76803061525,1.7094017094,-1.15107913669,-2.24948875256,3.2032032032,-0.625521267723,-0.732217573222,-0.707154742096,,1.13452188006,1.88866799205,-6.09137055838,-0.661764705882,4.09698996656,3.91340549542,3.95108184384,,,0.945179584121,-4.06091370558,-0.188857412653,3.76447876448,,,0.0556792873051,-1.52235965747,0.691801099631,1.04956268222,,,,,,,,,,,,,,0.269568009965,,,,,,,,,,-0.0209983201344,,-1.24858115778,-2.74336283186,,0.520833333333,-0.896414342629,-0.793650793651,-1.8,,,,,,,1.03480714958,0.0964320154291,-2.50463821892,,,,,,,2.14067278287,1.18829981718,,,-1.86335403727,-0.892510671323
2014-09-30 00:00:00.005,,,,4.91166077739,7.80024762691,3.14389359129,3.08555399719,2.37762237762,9.13415794481,6.37119113573,3.16815597076,4.77941176471,6.22458554895,4.73684210526,0.800800800801,7.60401721664,1.60256410256,9.87983978638,4.62167689162,-3.60915492958,4.456606724,10.7931500676,3.00578034682,7.3727933541,4.74137931034,0.693815987934,5.53191489362,4.53648915187,8.21114369501,4.78905359179,2.47311827957,8.56031128405,2.05549845838,-4.71512770138,10.9871244635,7.69230769231,-3.47551342812,,,,,,,,,,,,3.68098159509,3.53817504655,2.17124129455,2.6494146642,4.90566037736,6.16740088106,3.85078219013,1.33971291866,9.48228882834,8.00164136233,7.31089395585,4.62962962963,8.62186014936,4.62633566711,6.63636363636,9.06779661017,12.105649303,1.95778525543,12.8451380552,4.51237263464,2.71966527197,12.1241513094,4.53210239194,4.95258166491,4.81776288228,,6.57051282051,7.60975609756,8.10810810811,11.7690599556,10.9236947791,10.9775641026,11.5837104072,,,5.24344569288,1.0582010582,7.09555345317,12.3720930233,,,5.89872008904,-5.02415458937,1.14508015561,0.336603192922,,,,,,,,,,,,,,0.908437991343,,,,,,,,,,0.161020932721,,6.55172413793,3.54868061874,,7.46113989637,1.70854271357,9.2,7.33197556008,,,,,,,4.00372439479,7.70712909441,2.2835394862,,,,,,-6.15079365079,-0.823353293413,-0.813008130081,,,-2.88765822785,-4.8942834769
2014-10-31 00:00:00.005,0.00100000000001,0.0,,1.4146177164,-0.995405819296,1.64126611958,2.85714285714,-0.819672131148,-0.52310374891,2.86458333333,-1.10236220472,2.45614035088,-1.23674911661,0.502512562814,2.28401191658,-1.8,4.66876971609,0.425273390036,2.50195465207,1.46118721461,-1.94610778443,1.15924344112,2.24466891134,1.74081237911,2.2633744856,1.35710005992,1.93548387097,-2.64150943396,3.25203252033,-2.06746463547,4.82686253935,2.50896057348,4.12890231621,-3.42268041237,1.70146945089,0.840336134454,-3.92798690671,,,,,,,,,,,,3.10650887574,-0.659472422062,3.96952686447,2.34093637455,4.04676258993,0.829875518672,3.24449594438,3.77714825307,0.497760079642,3.11550151976,-1.14671163575,2.65486725664,-2.3125,2.57009345794,0.511508951407,1.554001554,0.425392670157,4.3804380438,0.957446808511,1.6713091922,2.34215885947,2.94117647059,2.5291047772,2.10843373494,2.55795363709,,-1.8045112782,2.26654578422,0.0,0.993377483444,1.52063721941,1.4440433213,1.29764801298,,,-2.84697508897,3.97905759162,1.85512367491,1.98675496689,,,3.20546505518,3.15361139369,1.64824299472,1.98408894853,,,,,,,,,,,,,,-0.20294315668,,,,,,,,,,-0.11982266246,,3.12837108954,4.83304042179,,4.14657666345,-4.6442687747,-1.28205128205,2.94117647059,,,,,,,-2.95434198747,2.68336314848,4.0,,,,,,-2.11416490486,1.66037735849,0.819672131148,,,-4.35845213849,-3.29353643475
2014-11-28 00:00:00.005,-0.000999990000106,0.00499999999999,,7.73829292594,0.61871616396,9.45790080738,12.3015873016,0.550964187328,0.876424189308,11.3924050633,4.03397027601,6.62100456621,5.90339892665,7.0,5.82524271845,3.46232179226,8.49909584087,-0.423472474289,11.9374523265,-0.540054005401,-4.65648854962,5.14676316848,12.6234906696,10.2661596958,11.8712273642,2.45421137154,11.1550632911,2.61627906977,0.0,3.22222222222,26.6266266266,-0.27972027972,24.081237911,-0.0426985482494,4.79087452471,5.0,0.127768313458,,,,,,,,,,,,15.4949784792,9.35425467713,14.6548399537,14.9264238681,13.915298185,8.64197530864,11.3355780022,18.2893539581,8.37048043586,10.6853352985,3.99181166837,12.0689655172,5.75815738964,13.4851936219,8.01526717557,10.0994644223,10.1335940046,21.1842483472,0.105374077977,15.2054794521,10.3482587065,5.88235294118,11.5896632733,11.8977384464,11.7070093911,,5.51301684533,11.2588652482,15.0,6.16393442623,4.77888730385,4.91103202847,5.76461168935,,,3.84615384615,20.7452165156,0.433651344319,5.68181818182,,,10.8961303462,2.66272189349,1.25480278197,0.388157894737,,,,,,,,,,,,,,0.315153384285,,,,,,,,,,0.0,,1.77824267782,30.4274937133,,-1.75925925926,4.24870466321,4.17439703154,0.276497695853,,,,,,,2.39852398524,0.435540069686,20.8407871199,,,,,,6.58747300216,3.93466963623,2.89069557362,,,-1.61839863714,0.170285227756
2014-12-31 00:00:00.005,0.09,-0.00499975001249,,16.5844636252,-2.190622598,22.760800843,27.2084805654,4.65753424658,-4.25716768028,14.2045454545,2.34693877551,22.6980728051,3.46283783784,9.90654205607,25.6880733945,-6.16797900262,24.4444444444,-8.50546780073,25.5536626917,-0.542986425339,5.76461168935,0.783938814532,33.5282651072,15.8620689655,25.4496402878,-2.97047793057,24.1637010676,8.59301227573,-0.87489063867,15.9311087191,31.3833992095,5.11921458626,39.2049883087,2.13583938488,1.1611030479,-0.873015873016,1.65886856657,,,,,,,,,,,,33.2919254658,28.0353200883,33.5687857383,33.4728033473,38.3915022762,11.4393939394,33.4677419355,36.5384615385,9.9634369287,20.0066577896,5.08530183727,33.5897435897,11.3732607381,28.9843436371,16.2544169611,22.1334259903,11.0946745562,42.220113852,8.52631578947,32.4613555291,27.0513976555,5.55555555556,25.4035087719,26.3620386643,24.5256500351,,12.3367198839,16.2549800797,26.0869565217,3.70599135269,1.36147038802,1.15332428765,-0.454201362604,,,9.43562610229,40.2001668057,-0.863557858377,4.37788018433,,,20.523415978,13.2564841499,-0.669580671502,-0.293971707564,-0.988096492152,,,,,,,0.04,,,,,0.0760532372661,0.4246896392,,,,,,,,,,0.0169952413324,,1.6443987667,53.0848329049,,-0.188501413761,9.54274353877,-1.78094390027,-0.827205882353,-6.9416498994,,,,,,8.10810810811,-0.867302688638,37.6757957069,,,,,,-3.74873353597,-0.571428571429,0.790166812994,,,2.5974025974,2.50743731407
2015-01-30 00:00:00.005,-0.111899290638,-0.02,-0.00899910008999,2.48545742993,10.6483300589,0.772532188841,-2.59259259259,13.8743455497,10.3448275862,2.48756218905,20.6630109671,-0.349040139616,8.84353741497,5.44217687075,1.24087591241,13.4965034965,-2.5,11.0225763612,-2.98507462687,4.64058234759,11.6578349735,6.56421931322,-5.25547445255,2.60416666667,-2.72401433692,1.08918643026,-1.8056749785,1.04347826087,7.06090026478,-1.6713091922,-9.26594464501,1.00066711141,-10.9742441209,5.72982015893,6.88665710187,7.68614891914,4.97907949791,5.54455445545,,,,,,,,,,,-5.96458527493,-5.1724137931,-6.74892974062,-7.24921630094,-5.97587719298,3.73895309313,-3.32326283988,-7.32394366197,11.3881961762,-0.665742024965,5.12019981268,-5.56621880998,1.62954915807,-4.73078120137,4.7956771361,-0.142247510669,4.28761651132,-10.6404269513,10.8632395732,-5.56552962298,-5.6068133428,4.28571428571,-3.25354926382,-3.19888734353,-2.37020316027,,0.258397932817,0.479780671693,-2.13793103448,2.62060750447,6.24580255205,6.30449362844,6.463878327,,,0.483481063658,-10.4699583581,7.57839721254,7.35835172921,,,-2.44748793291,-3.81679389313,1.85206677112,-0.280753809895,0.859647629585,,,,,,,-0.0409836065574,0.023005291217,,,,-0.0279983201008,0.152549977566,,,,,,,,,,-0.048977959918,,7.48230535895,-10.9151973132,,9.06515580737,1.45190562613,14.6872166818,7.22891566265,10.5945945946,,,,,,1.25,7.4365704287,-9.89247311828,,,,,,0.631578947368,-1.50862068966,-2.17770034843,-0.728407908429,-0.30612244898,5.40084388186,5.38971807629
2015-02-27 00:00:00.005,0.022004841065,0.0200040008002,0.0,6.16615067079,9.48153409091,4.94037478705,3.61216730038,7.93103448276,8.79934210526,2.71844660194,6.79611650485,5.07880910683,12.35,6.29032258065,-0.720980533526,14.7874306839,2.79304029304,9.44976076555,3.72027972028,1.13043478261,6.84745762712,7.70874132099,1.92604006163,4.85859318347,3.9056742815,2.46666666667,5.31231757151,3.70051635112,2.96784830998,0.0944287063267,2.45358090186,5.7463672391,2.32704402516,-3.125,5.30201342282,8.25278810409,-3.5472299721,3.65853658537,8.20158102767,,,,,,,,,,3.07234886026,3.36363636364,0.567107750473,2.99957752429,2.15743440233,7.92922673657,1.484375,0.759878419453,7.57462686567,4.63557665457,6.26670626671,4.87804878049,2.29823623731,3.59359686377,5.381888495,3.9886039886,3.16649642492,2.23964165733,5.07436570429,2.66159695817,2.33082706767,5.33525594809,4.03390821397,3.66379310345,3.67052023121,,0.515463917526,4.9795361528,2.74841437632,5.16540917005,6.95322376738,6.62460567823,3.5,,,5.6134723336,2.79069767442,2.75303643725,0.479780671693,,,1.04965684296,1.85185185185,1.34456334925,1.22410546139,2.20147679325,,,,,,,0.0010000100001,0.013,,,,0.078017163776,0.362376553042,,,,,,,,,,0.0410016400656,,0.564440263405,6.4561734213,,-0.4329004329,2.41502683363,12.8853754941,3.37078651685,5.96285434995,,,,,,3.62139917695,3.5016286645,2.14797136038,,,,,,5.85774058577,5.68927789934,4.18521816563,2.83018867925,1.84237461617,-1.48118494796,-3.02911093627
2015-03-31 00:00:00.005,0.0,0.0,0.000999990000095,12.7825030377,20.5319493999,12.012987013,14.5871559633,17.0394036209,21.164021164,18.3364839319,16.0348162476,14.1666666667,12.8615932354,21.7754172989,16.4124909223,20.6119162641,17.3719376392,23.2786885246,13.7540453074,2.49355116079,16.6878172589,23.8016528926,12.1693121693,15.2835408022,13.3333333333,-1.34046461786,12.5277161863,14.8547717842,16.8935148118,11.320754717,10.7443365696,21.5490318551,9.77258758451,-3.51163740302,20.0764818356,17.3076923077,-3.09917355372,18.9140271493,26.0273972603,,,,,,,,,,12.2115384615,10.5540897098,11.9763694952,11.0336341263,11.7579908676,17.6684881603,12.9330254042,15.233785822,15.4699965314,15.3456098212,15.9027389603,14.9224806202,14.9425287356,12.9927467676,14.6788990826,13.7260273973,19.3069306931,9.78459291712,17.4021648626,11.5740740741,11.6825863336,19.7125256674,13.26215229,13.3056133056,13.35377753,,13.5897435897,14.4249512671,15.3635116598,17.825607064,20.6855791962,20.4142011834,24.9137336094,,,14.8823082764,9.825468649,17.3364854216,22.1009549795,,,17.2592888534,7.09956709957,-1.57689100432,-0.46511627907,-1.43477659542,,,,,,,0.003,0.00399948006757,,,,-0.065963060686,0.362060072214,,,,,,,,,,-0.039985205474,,11.880261927,10.2700309872,,16.1739130435,12.576419214,18.837535014,16.220735786,21.2177121771,,,,,,14.9324861001,16.5224232887,11.3901869159,,,,,2.79783393502,0.98814229249,-0.828157349896,-1.53846153846,1.58002038736,-0.653266331658,-4.1852905323,-4.01622718053
2015-04-30 00:00:00.005,-0.011,-0.011,-0.000999980000393,13.5315664727,9.68783638321,12.9710144928,11.6092874299,11.0100090992,11.478477854,15.4153354633,21.4535755959,14.3795620438,16.3052050473,8.53582554517,11.2913287586,22.2963951936,13.2068311195,14.1843971631,16.951161688,10.4865771812,6.74279499728,11.9759679573,17.5202156334,17.8764247151,17.3341677096,0.183290500897,16.7733990148,16.0404624277,14.2465753425,20.3389830508,10.9877264757,2.72353545735,10.3023516237,1.69276343631,15.7112526539,18.9695550351,2.68656716418,14.3835616438,11.1594202899,-0.098814229249,,,,,,,,,19.7086546701,22.0365950676,20.8633093525,18.1381603251,24.0040858018,11.9711042312,16.9052488071,8.35078534031,25.5632322019,18.0934752429,14.5888594164,30.5227655987,17.5909090909,17.9179458554,19.76,16.8152252469,38.6099585062,11.040904556,22.5531914894,20.4979253112,15.9868421053,18.4676958262,17.5638799305,17.1865443425,17.5356615839,,19.7516930023,18.9097103918,21.2841854935,17.0491803279,16.7351136141,16.8058968059,12.2099447514,,,15.0033046927,11.2419070041,16.5211551377,14.1899441341,,,18.4667802385,14.3896523848,2.07908916094,1.37570093458,1.60331088485,,,,,,,-0.0039998800036,-0.0109981303178,,,,0.01100110011,0.352846990917,,,,,,,,,,0.0420012600378,,11.5384615385,9.43396226415,,13.4730538922,14.1970519783,20.6835592222,15.035971223,17.199391172,,,,,,14.1672425708,14.7197839298,11.6937598322,,,,,16.9446883231,-1.66340508806,1.46137787056,0.694444444444,10.4867034621,12.4936772888,1.31467345208,1.81741335587
2015-05-29 00:00:00.005,-0.039004290472,-0.0230025302783,0.0,8.82520402353,25.2208047105,6.86337395767,2.65423242468,15.9016393443,25.5735870173,5.53633217993,17.7600878397,5.29674537332,14.3414137989,14.2365097589,4.14798206278,23.1441048035,1.50854844117,35.8695652174,2.08797891749,-3.03720577069,115.43555782,18.3975199714,-1.08944954128,6.36132315522,1.33333333333,0.0445287694571,0.822611263447,7.53424657534,16.3669064748,-4.64788732394,-3.31753554502,36.068034017,-4.67005076142,-1.20682480233,18.3486238532,11.4665354331,-1.99335548173,50.8982035928,99.4132985658,-2.76953511375,,,,,,,,,-2.43378668576,0.391134289439,-5.25793650794,-4.12757973734,-4.77759472817,8.98617511521,-3.44023323615,-6.57163566079,1.43540669856,4.8197492163,4.75589225589,-3.22997416021,3.71086200232,-0.615384615385,7.54843019372,-0.103114044133,-7.19952102979,-5.22611560347,14.9305555556,-1.85950413223,-1.87180941577,14.7200772201,1.6670183583,2.6617954071,1.77861477297,,-1.03675777568,4.9188156638,-3.28431372549,18.8475390156,19.2049864754,17.9638199411,19.7932053176,,,6.7816091954,-5.39682539683,14.6974063401,28.1311154599,,,1.61058383664,-6.57243816254,-0.857036277161,0.483995869902,1.93717277487,,,,,,,0.0060000600006,-0.014999100054,,,,-0.0639993600064,0.230464671933,,,,,,,,,,-0.0789692020112,,13.4932533733,-5.3925165077,,20.0527704485,8.22010869565,17.138671875,15.4471544715,19.5454545455,21.2278876171,,11.4737883284,0.0,,15.0121065375,16.0682754562,-2.34741784038,,,,,5.10510510511,0.0995024875622,1.16598079561,0.862068965517,-1.40781108084,-2.87769784173,-1.42318961909,-1.16230801162
2015-06-30 00:00:00.005,0.0360180090045,0.00200068023128,0.0,-7.62120683641,-14.8119122257,-10.5042016807,-2.51572327044,-10.9618104668,-15.4634581105,-2.88524590164,-16.5151515152,-1.09090909091,-16.604892513,-7.58793969849,-4.036598493,-19.2375886525,2.24570673712,-18.1142857143,-7.3669579031,-1.8010963195,-37.7630645543,-13.3937562941,-2.3768115942,-7.75119617225,-7.0,-1.30430575714,-5.89958158996,-5.38506079907,-10.561566203,3.3234859675,-1.85185185185,-8.82109761029,-4.52609158679,-1.6849199663,-10.8139534884,-9.40397350993,-1.90677966102,-31.6137566138,-47.5972540046,-2.33977619532,,-11.3571428571,,,,,,,-7.63022743947,-11.6233766234,-0.523560209424,-7.0123939987,-5.6660899654,-9.2600422833,-6.52173913043,-2.35324540988,-10.4716981132,-6.35514018692,-4.31900361591,-3.73831775701,-5.96347372344,-6.59680876399,-11.1387163561,-3.73658133774,-5.0,-2.70184863328,-16.2638469285,-5.33333333333,-4.16184971098,-9.84434160707,-6.93233706932,-7.32079308592,-6.45559210526,,-1.90476190476,-6.87300864816,-8.92042574759,-9.22558922559,-10.2703235991,-10.9129814551,-11.9605425401,,,-2.47578040904,-3.13199105145,-9.24623115578,-16.8766704849,-10.8517350158,,0.367959241438,-6.27836611195,-0.397889211841,-0.822958430049,0.577824555444,,,,,,,-0.00199990000499,0.00400036003241,,,,0.073046018992,0.284961874067,,,,,,,,,,0.0370148059224,,-9.37912813738,-11.4385420706,,-17.9120879121,-2.07156308851,-18.1742392664,-9.64247020585,-7.93047256926,-9.87124463519,,-5.76752440106,-8.84955752212,-22.0264317181,-8.52631578947,-10.1926977688,-3.89423076923,,,,,-8.14285714286,-3.57852882704,-2.37288135593,-2.47863247863,-2.99401197605,-3.51851851852,-1.82590233546,-1.46997060059
2015-07-31 00:00:00.005,0.0160022403136,0.0320102432778,0.0,-13.9324145743,-11.5915363385,-14.8893360161,-16.917562724,-8.57823669579,-13.81128097,-12.2214719784,-11.6850481642,-15.7475490196,-4.01777777778,-18.4339314845,-16.4329781268,-13.3552872302,-19.6382428941,-22.2958827634,-15.3054662379,-7.09728867624,-21.7325227964,-14.7674418605,-18.7054631829,-18.153526971,-16.9779286927,1.86074782847,-4.6465095598,-12.11750306,-9.67741935484,-21.3009292352,-16.6481687014,-11.9130772216,-14.1662018963,-7.58354755784,-16.9926119079,-12.2807017544,-7.42980561555,-11.3475177305,-20.0873362445,-16.25,2.81837160752,-7.6954069299,18.3431952663,7.14285714286,4.18848167539,-4.45344129555,,,-13.8204924543,-12.5642909625,-16.0,-13.6443353209,-13.3425034388,-16.1230195713,-15.5684754522,-16.5519067797,-14.9104320337,-15.1696606786,-12.8700398908,-19.5561719834,-20.0158541419,-14.6863844977,-15.890027959,-16.0411752091,-20.5602716469,-14.6313738227,-14.3114852676,-16.4566345441,-15.7418576598,-17.3121791881,-14.1168599465,-15.5238617663,-15.1208791209,,-24.854368932,-15.2003910068,-16.8057874235,-17.4703264095,-14.5904343046,-15.2121697358,-17.6470588235,1.22532334922,,-13.6313465784,-14.7228637413,-12.6245847176,-24.9425815342,-13.9773531493,,-14.8900169205,-12.7522195319,2.16455122393,7.00185013876,0.643153526971,,,,,,,0.0179994600162,0.0350017500875,,,,0.00299970002999,0.327264888593,,,,,,,,,,0.0260007800234,,-6.19533527697,-20.0087565674,,-6.15796519411,-11.7948717949,-13.3469179827,-10.6115107914,-13.982300885,-14.0952380952,-8.23970037453,-15.725047081,-18.2208173403,-13.5028248588,-12.1979286536,-9.26030491248,-16.4582291146,,,,,-15.9409020218,-6.28865979381,5.97222222222,3.15512708151,-6.36277302944,-6.42994241843,-6.70415224913,-7.63000852515
2015-08-31 00:00:00.005,-0.000999980000393,0.00100000000001,0.0,-16.1000219346,-15.9729448491,-15.1300236407,-11.64797239,-15.7254561251,-15.5963302752,-10.7692307692,-18.827062915,-9.16363636364,-25.2083719207,-16.4,-14.8322147651,-22.7195945946,-8.36012861736,-14.0996856758,-14.5279676031,-8.669527897,-21.1165048544,-14.4611186903,-12.9291453616,-11.216730038,-13.5650988412,-0.0962463907604,-25.0641175099,-8.56545961003,-12.3086734694,-13.8964577657,-12.6498002663,-19.1629955947,-14.1650422352,7.69587389893,-10.9947643979,-10.0555555556,8.3061129258,-12.3636363636,-17.1740827479,-13.184079602,-5.68527918782,-15.3208206024,-14.1967213115,-11.3095238095,-15.2010050251,-8.05084745763,,,-14.1013824885,-8.65546218487,-7.51879699248,-10.2761982128,-11.2169312169,-10.2222222222,-9.79342004591,-12.3135512536,-16.346749226,-9.17647058824,-10.4819277108,-10.3448275862,-11.2983151635,-11.5660490137,-13.1024930748,-13.1800766284,-9.2327420389,-10.7285524063,-17.0526315789,-12.5998225377,-14.1016463851,-10.8916478555,-11.8410802389,-13.3766233766,-12.7654065251,,-14.9870801034,-13.0259365994,-12.7090301003,-11.4606741573,-14.7657054583,-15.9112370161,-10.6009070295,-10.3564223268,,-5.303514377,-10.1557210562,-10.773130545,-13.2802937576,-10.7774578363,,-12.591119947,-8.97317298797,0.541689776299,-3.34488929618,0.506081220367,,,,,,,0.124973755511,-0.0259922023393,,0.0,,-0.00199974003381,0.156262207985,-0.0029999100027,,,,,,,,,-0.0139967807404,,-12.9759129759,-20.9633278599,,-10.8416547789,-10.1744186047,-22.2810111699,-12.0724346076,-12.414266118,-11.9733924612,-18.9795918367,-11.7318435754,-15.7923799006,-14.826910516,-13.5648754915,-11.8232731798,-11.6167664671,,,,,-12.3959296947,-3.7403740374,-3.80078636959,-1.6992353441,-8.72210953347,-8.92307692308,7.27862772369,7.93724042455
